,name,twitter,party,tweet,tweet_published
286,Thomas R. Carper,SenatorCarper,Democrat,"It’s heartbreaking to see so many Americans in dire straits because of #COVID19. In order for us to reopen the economy, we must get the virus under control. As @JohnCarneyDE says, this process will be like using a dimmer switch. The health of our communities must come first.",2020-04-23
287,Thomas R. Carper,SenatorCarper,Democrat,"The Trump Administration launched “Project Airbridge” in March to help get PPE to those on frontlines of #COVID19 — a laudable effort. But, to date, @FEMA’s shipment totals are much lower than what @realDonaldTrump claims. That deserves a @HSGAC hearing.",2020-05-20
288,Thomas R. Carper,SenatorCarper,Democrat,"When health professionals say combating #COVID19 is an ""all-hands-on-deck effort,” they don't just mean the federal government and hospitals. They mean all of us doing our part by practicing social distancing and staying home because we're in this together ",2020-03-16
289,Thomas R. Carper,SenatorCarper,Democrat,".@realDonaldTrump's address to the American people on his plan to fight #COVID19 was insufficient. There's now more uncertainty — not just in markets, but our communities. We need a coherent plan from the Administration now. Specifically, I want answers on testing capabilities. ",2020-03-12
290,Thomas R. Carper,SenatorCarper,Democrat,"What Americans want in the face of a public health crisis is pretty simple: they want a President with a clear plan to combat the spread of #CODVID19 and keep our communities safe, not a President who downplays the serious threats the virus poses to our health and economy. ",2020-03-10
291,Thomas R. Carper,SenatorCarper,Democrat,We are in the middle of a respiratory pandemic whose effects may be exacerbated by air pollution. Communities of color disproportionately suffer from air pollution &amp; are less likely to have access to high quality health care to address illnesses that come with more polluted air. ,2020-05-01
292,Thomas R. Carper,SenatorCarper,Democrat,"Today, I told President Trump that the most important thing right now is that we are guided by science and heeding the advice of experts. We cannot reopen the economy until we have #COVID19 under control. ",2020-04-16
293,Thomas R. Carper,SenatorCarper,Democrat,"TUNE IN: Around 11:15 a.m., I'll be joining @WDEL to speak to Allan Loudell about the steps we are taking in Washington to ensure Delaware and states across the country have the resources they need to mitigate the spread of #COVID19 and protect public health.",2020-03-18
294,Thomas R. Carper,SenatorCarper,Democrat,"For 57 years, people have been gathering in Rodney Square -- under the shadow of his statue -- to participate in the oldest half marathon in America. Today’s half marathon, which would have been my 37th race, was cancelled because of a new battle our nation is facing: #COVID19 ",2020-03-22
295,Thomas R. Carper,SenatorCarper,Democrat,"When I learned the @USS_Delaware was initially postponed due to health concerns related to #COVID19, I sat down with @Nick_Ciolino to talk about how this vessel came to bear the “Delaware” moniker. Listen here: https://www.delawarepublic.org/post/sen-carper-and-uss-",2020-04-04
296,Thomas R. Carper,SenatorCarper,Democrat,"The #USPS is the lynchpin of a $1.4 trillion mailing industry that employs more than 7 million Americans. And, in the midst of a pandemic, it’s more important than ever – for seniors, veterans, small businesses, and rural communities But for @realDonaldTrump it’s all just a game",2020-05-07
297,Thomas R. Carper,SenatorCarper,Democrat,"An interesting perspective and good advice from @StationCDRKelly for Americans isolating as part of our nation's response to #COVID19. ""I’ve seen humans work together to prevail over some of the toughest challenges imaginable, and I know we can prevail over this one..."" ",2020-03-22
298,Thomas R. Carper,SenatorCarper,Democrat,"In the weeks to come, I will be laser-focused on working across the aisle to ensure that the next #COVID19 relief package out of Congress continues to help those who need it most right now.",2020-04-09
299,Thomas R. Carper,SenatorCarper,Democrat,"Wishing the Delawareans who have tested positive for #COVID19 a speedy recovery. My thoughts and prayers are with all of you at this time. If any students, faculty, and staff have concerns about potential exposure risks, contact @UDelaware’s Call Center at (302) 831-1188.",2020-03-12
300,Thomas R. Carper,SenatorCarper,Democrat,"The automotive sector is already reeling from economic turmoil related to the public health crisis of COVID-19, and now, with this rule, the Trump Administration is subjecting American automakers to more disarray and economic hardship. ",2020-03-31
301,Thomas R. Carper,SenatorCarper,Democrat,"Low-income, minority and indigenous communities disproportionately lack access to clean water, which is an essential tool in our fight against #COVID19. As we promote #HandHygiene, we also need to focus on the work needed to achieve #EnvironmentalJustice.",2020-05-11
302,Thomas R. Carper,SenatorCarper,Democrat,"Our hospitals in Delaware do not have enough masks, gloves, gowns or ventilators. That's why the new #COVID19 relief package provides funding for the Defense Production Act to address shortages like this so that states across the country can effectively respond to #COVID19. ",2020-03-26
303,Thomas R. Carper,SenatorCarper,Democrat,"Our hospitals do not have enough live-saving supplies: hospital gowns, swabs for testing, gloves, surgical masks and ventilators. For the safety of doctors and nurses, for the safety of patients and for the safety of those who are healthy, they need these supplies immediately",2020-03-20
304,Thomas R. Carper,SenatorCarper,Democrat,"Just TRY to imagine what Republicans would have said if President Obama held up relief during a pandemic to put his name on the checks! We say that about so many things, but this really is unbelievable. It’s worth thinking about just how far the standards have fallen. ",2020-04-15
305,Thomas R. Carper,SenatorCarper,Democrat,"Attention Delawareans: In the coming weeks, the IRS will continue issuing #COVID19 stimulus payments in the form of debit cards. These payments are not junk mail. Please be on the lookout if you have not received your stimulus check. More info here ",2020-06-03
306,Thomas R. Carper,SenatorCarper,Democrat,NEWS: I'm urging President Trump to do more than just claim invocation of the Defense Production Act. I'm asking for a comprehensive plan on how he will address the shortage of supplies needed to respond to #COVID19 and direct military assistance to get states what they need.,2020-03-21
307,Thomas R. Carper,SenatorCarper,Democrat,"My staff and I have spent countless hours on the phone with officials from @fema, @BARDA, @HHSgov, @StateDept, @DeptofDefense and other agencies to get the facts about the administration’s response to #COVID19. Their answers should be before @HSGAC for all Americans to hear.",2020-05-20
308,Thomas R. Carper,SenatorCarper,Democrat,More than half of our nation's counties have 0 intensive care beds. It's past time for the President to use his full authorities under the Defense Production Act now to address medical supply shortages like this so that those on the frontlines can effectively respond to #COVID19 ,2020-03-23
309,Thomas R. Carper,SenatorCarper,Democrat,".@DHSGov is charged with the mission of protecting the American people and our homeland. Yet still, amid a pandemic, serious gaps in leadership remain. In fact, 10 of 17 top positions are either filled by acting officials, or vacant entirely. That deserves a @HSGAC hearing.",2020-05-20
310,Thomas R. Carper,SenatorCarper,Democrat,Too many families right now are worried about where their child’s next meal is going to come from. That’s why the new #COVID19 relief package includes $15 billion for the Supplemental Nutrition Assistance Program (SNAP) to ensure families can put food on the table. ,2020-03-26
311,Thomas R. Carper,SenatorCarper,Democrat,Achieving #EnvironmentalJustice must be a key part of our national strategy to overcome this deadly pandemic. ,2020-05-18
312,Thomas R. Carper,SenatorCarper,Democrat,"As we start this political sideshow in @HSGAC, here’s a reminder of the work that this committee can and should be doing as #COVID19 continues to ravage our communities and our economy. Let’s stop chasing conspiracy theories and get back to work. Read my thread ",2020-05-20
313,Thomas R. Carper,SenatorCarper,Democrat,"These are just a few reasons why I voted against the Republicans' #COVID19 bill I stand ready to address problems that remain so that we can quickly vote on a bill to provide real relief to states, those on the front lines, and Americans who need it most Let's get this right. ",2020-03-23
314,Thomas R. Carper,SenatorCarper,Democrat,"I know that a lot of our family, friends, and neighbors in Delaware have already been wearing masks, but, starting tomorrow, masks will be required for everyone. Please do your part and cover your face if you are going to the grocery store, pharmacy store or for a walk outside. ",2020-04-27
